SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
1862,DR. MURLI MANOHAR JOSHI,Varanasi,BJP,,Doctorate,"Rs 5,44,75,345","Rs 0, "
1863,DR. N. K. YADAV,Bhagalpur,IND,,Doctorate,"Rs 1,85,62,039","Rs 0, "
1864,DR. NAGENDRA DUTT JAGOODI,Tehri Garhwal,IND,0,Post Graduate,"Rs 10,38,999","Rs 0, "
1865,DR. NARAYAN SINGH JANTWAL,Nainital-Udhamsingh Nagar,UKKD,0,Not Given,Nil,"Rs 0, "
1866,DR. NEELAMBARI RAMESH MANDAPE,Kolhapur,IND,0,Doctorate,"Rs 29,62,500","Rs 1,03,345, "
1867,DR. NEERAJ,Phulpur,IND,0,Post Graduate,"Rs 76,17,327","Rs 0, "
1868,DR. NIRMAL SINGH,Udhampur,BJP,0,Doctorate,"Rs 38,00,000","Rs 0, "
1869,DR. NITIN KESHORAO CHAVAN,Wardha,PRBP,,Not Given,"Rs 13,73,500","Rs 6,44,000, "
1870,DR. P L PREMI,Chandni Chowk,BVVP,0,Not Given,"Rs 1,15,50,000","Rs 47,000, "
1871,Dr. Paladugu Chandramouli,Rajahmundry,LSP,0,Graduate Professional,"Rs 64,18,000","Rs 45,000, "
1872,DR. PANKAJ GOSOMI (PANDIT),Durg,RPI,0,10th Pass,"Rs 1,30,000","Rs 0, "
1873,DR. PRANAB KR. DAS,Tezpur,IND,0,Graduate,"Rs 18,60,370","Rs 0, "
1874,DR. PRAVEEN KUMAR,Sambhal,IND,0,Post Graduate,"Rs 22,55,818","Rs 8,70,000, "
1875,DR. PREM SINGH,East Delhi,IND,0,Doctorate,"Rs 73,83,959","Rs 0, "
1876,DR. R. NARAYANAN,Pondicherry,IND,0,Doctorate,"Rs 10,80,000","Rs 0, "
1877,Dr. Raghuveera Reddy,Chevella,LSP,0,Graduate Professional,"Rs 81,50,000","Rs 7,00,000, "
1878,DR. RAJAN SUSHANT,Kangra,BJP,0,Graduate Professional,"Rs 1,10,24,873","Rs 24,88,285, "
1879,DR. RAJENDER SHARMA,Hamirpur,IND,0,Doctorate,"Rs 4,80,24,374","Rs 0, "
1880,DR. RAJESH KUMAR MISHRA,Varanasi,INC,0,Doctorate,"Rs 37,89,522","Rs 14,15,703, "
1881,DR. RAJINDER KUMAR,Jalandhar,SP,0,Graduate,"Rs 1,02,586","Rs 0, "
1882,DR. RAJIV GULABRAO JAMTHE,Amravati,IND,0,Graduate Professional,"Rs 1,03,13,150","Rs 10,63,283, "
1883,DR. RAMESH CHHABRA,Karnal,HJC(BL),0,Post Graduate,"Rs 2,48,81,418","Rs 0, "
1884,DR. RAMSAJIVAN KAWDU LILHARE,Bhandara-Gondiya,IND,0,Not Given,Nil,"Rs 0, "
1885,DR. RAMSHANKAR,Agra,BJP,0,Doctorate,"Rs 15,11,000","Rs 6,39,959, "
1886,DR. RATTAN SINGH AJNALA,Khadoor Sahib,SAD,,Graduate Professional,"Rs 1,87,74,102","Rs 0, "
1887,Dr. RILANTHUNG ODYUO,Nagaland,AITC,0,Graduate,"Rs 17,00,000","Rs 0, "
1888,DR. SAILEN GHOSH,Mumbai South Central,IND,0,Doctorate,"Rs 41,15,500","Rs 0, "
1889,DR. SAMSON BORANG,Arunachal East,PPA,0,Graduate,"Rs 24,74,000","Rs 0, "
1890,DR. SANJAY JAISWAL,Paschim Champaran,BJP,,Post Graduate,"Rs 1,09,50,474","Rs 11,69,173, "
1891,DR. SATYANARAYAN JATIYA,Ujjain,BJP,0,Doctorate,"Rs 31,88,630","Rs 0, "
1892,DR. SHAFIQUR RAHMAN BARQ,Sambhal,BSP,0,Graduate,"Rs 70,59,763","Rs 0, "
1893,DR. SHAIKH SHAHID AHMED,Mumbai South,IND,0,Graduate Professional,"Rs 44,19,027","Rs 1,97,000, "
1894,DR. SHAKEEL AHMAD KHAN,Araria,INC,0,Not Given,Nil,"Rs 0, "
1895,DR. SHIVAJIRAO KISANRAO SHENDGE,Beed,RSPS,0,Graduate,"Rs 7,60,000","Rs 0, "
1896,DR. SHYAM SINGH SHAKYA,Etah,BJP,0,Post Graduate,"Rs 1,55,93,814","Rs 5,24,092, "
1897,DR. SIDDHARTH PATIL,Raigad,IND,0,Others,"Rs 1,57,30,697","Rs 4,45,000, "
1898,DR. SITA RAM SHARMA,Chandni Chowk,RWS,0,Doctorate,"Rs 73,00,000","Rs 0, "
1899,DR. SONE LAL PATEL,Phulpur,IND,0,Doctorate,"Rs 3,05,89,802","Rs 0, "
1900,DR. SONEY LAL PATEL,Fatehpur,AD,0,Doctorate,"Rs 4,34,02,982","Rs 17,570, "
1901,DR. SRIDHARA UDUPA,Davanagere,IND,0,Post Graduate,"Rs 8,20,000","Rs 0, "
1902,DR. SRIDHARA UDUPA,Udupi Chikmagalur,IND,0,Post Graduate,"Rs 9,00,000","Rs 0, "
1903,Dr. Sudarshan Lohar,Keonjhar,BSP,0,10th Pass,"Rs 30,77,116","Rs 0, "
1904,DR. SUKHDEV SINGH CHOUHAN,Betul,SP,0,Post Graduate,"Rs 29,10,000","Rs 0, "
1905,DR. SUKUMAR GHOSH,Murshidabad,IND,,Others,"Rs 3,98,263","Rs 0, "
1906,DR. SURENDAR KUMAR KHATRI,Meerut,IND,0,Doctorate,"Rs 27,24,696","Rs 23,68,455, "
1907,DR. TARUN MONDAL,Jaynagar,IND,0,Graduate Professional,"Rs 18,56,636","Rs 5,600, "
1908,DR. THOKCHOM MEINYA,Inner Manipur,INC,0,Doctorate,"Rs 16,39,200","Rs 0, "
1909,DR. VIJAY BHAVE,Mumbai North West,IND,0,Others,"Rs 96,27,755","Rs 1,21,000, "
1910,DR. Y. D. SINGH,Basti,BJP,0,Post Graduate,"Rs 2,85,09,688","Rs 3,88,378, "
1911,DR. YASHVIR SINGH,Bijnor,SP,0,Doctorate,"Rs 18,88,35,577","Rs 0, "
1912,DR. YASHWANT MANOHAR,Nagpur,BBM,0,Doctorate,"Rs 55,12,000","Rs 0, "
1913,DR.AWDESH KUMAR GUPTA,Akbarpur,RSMD,0,Graduate Professional,"Rs 1,16,48,107","Rs 0, "
1914,Dr.Bharat Chandra Mandal,Maldaha Dakshin,BSP,0,Graduate,"Rs 27,70,700","Rs 1,00,000, "
1915,Dr.D.R.Venkatesh Gowda,Bangalore Central,IND,0,Graduate Professional,"Rs 2,048","Rs 0, "
1916,DR.DANDIYA KHAJA PEERA,Kurnool,PRAP,0,Graduate Professional,"Rs 98,30,500","Rs 4,00,000, "
1917,Dr.Daya Ram Dayal,Bilaspur,IND,0,Graduate Professional,"Rs 15,61,212","Rs 39,846, "
1918,Dr.E KESHAMMA,Mysore,RDMP,0,Doctorate,"Rs 1,83,000","Rs 0, "
1919,Dr.K.P. Muthukoya,Lakshadweep,BJP,0,Graduate Professional,"Rs 1,48,56,769","Rs 21,87,306, "
1920,DR.KHAN MOHMAD ATIF,Lucknow,MMUP,0,Doctorate,"Rs 47,00,000","Rs 0, "
1921,DR.LAVU RATHAIAH,Malkajgiri,LSP,,Doctorate,"Rs 15,54,60,261","Rs 5,79,75,695, "
1922,DR.M. D. PATIL,Madha,IND,0,Post Graduate,"Rs 15,80,000","Rs 2,62,000, "
1923,Dr.M.C.RAJANNA,Chamarajanagar,IND,0,Post Graduate,"Rs 57,72,000","Rs 0, "
1924,DR.MONA KARTIK SHAH,Mumbai South,PRPI,0,Post Graduate,"Rs 5,71,98,060","Rs 2,21,703, "
1925,Dr.Muneshwar Prasad,Siwan,IND,0,12th Pass,"Rs 1,79,000","Rs 0, "
1926,DR.NAROTTAM MISHRA,Guna,BJP,0,Doctorate,"Rs 64,96,949","Rs 8,90,000, "
1927,DR.NILESH NARAYAN RANE,Ratnagiri Sindhudurg,INC,,Doctorate,"Rs 3,05,61,862","Rs 0, "
1928,Dr.P. Pookunhikoya,Lakshadweep,NCP,0,Graduate Professional,"Rs 62,60,731","Rs 0, "
1929,DR.PREMSHANKAR SHARMA,Vidisha,BSP,,Doctorate,"Rs 80,22,098","Rs 3,67,000, "
1930,DR.RAJU C.,Davanagere,IND,0,Graduate,"Rs 16,40,000","Rs 1,32,249, "
1931,DR.SANJAY SINGH,Sultanpur,INC,0,Doctorate,"Rs 6,22,59,720","Rs 0, "
1932,DR.SANJEEV GANESH NAIK,Thane,NCP,,12th Pass,"Rs 3,04,15,344","Rs 0, "
1933,DR.SURINDER SINGH,Amritsar,DCP,,Not Given,"Rs 20,000","Rs 0, "
1934,DR.TARA NAND SADA,Madhepura,INC,0,Doctorate,"Rs 30,21,034","Rs 0, "
1935,Dr.Vipin Sinha,Korba,CGVP,0,Graduate Professional,"Rs 10,000","Rs 0, "
1936,Droupadi Murmu,Mayurbhanj,BJP,0,Graduate,"Rs 9,45,000","Rs 4,65,000, "
1937,DRUPAD BORGOHAIN,Jorhat,CPI,0,Graduate,"Rs 1,83,979","Rs 3,50,000, "
1938,DUARAM UIKEY,Chhindwara,IND,0,10th Pass,"Rs 2,50,000","Rs 0, "
1939,Dubasi Narsing,Warangal,IND,0,Post Graduate,"Rs 67,039","Rs 0, "
1940,DULAL CHANDRA DAS,Dum Dum,BSP,0,Graduate Professional,"Rs 17,80,000","Rs 0, "
1941,DULARI,Mirzapur,IND,0,Not Given,"Rs 30,95,195","Rs 0, "
1942,DURAI K,Dindigul,IND,0,10th Pass,"Rs 14,500","Rs 0, "
1943,DURAI RAJ M,Arani,IND,0,Post Graduate,"Rs 1,85,000","Rs 0, "
1944,DURAI.BALAKRISHNAN,Thanjavur,MDMK,0,10th Pass,"Rs 47,85,753","Rs 5,72,571, "
1945,DURAIRAJ L,Sriperumbudur,IND,0,10th Pass,"Rs 20,000","Rs 0, "
1946,Durga,Bharatpur,RND,0,5th Pass,"Rs 5,10,000","Rs 0, "
1947,DURGA DEVI,Banswara,BSP,0,Not Given,"Rs 1,48,000","Rs 0, "
1948,DURGA PRASAD,Azamgarh,SP,0,Graduate Professional,"Rs 1,51,80,000","Rs 0, "
1949,DURGA PRASAD ALOK,Alwar,IND,0,Post Graduate,"Rs 2,000","Rs 0, "
1950,Durga Prasad Dhar,Nawada,IND,0,12th Pass,"Rs 5,75,000","Rs 0, "
1951,DURGA SOREN,Godda,JMM,,Graduate,"Rs 1,06,83,400","Rs 15,62,293, "
1952,DURGANAND MAHAVIR NAYAK,Darbhanga,BJJD,,Graduate Professional,"Rs 21,15,000","Rs 2,07,807, "
1953,DURGESH NANDAN SINGH,Pataliputra,IND,0,Graduate Professional,"Rs 23,000","Rs 0, "
1954,DURGESWAR DEKA,Barpeta,CPM,0,Post Graduate,"Rs 33,000","Rs 0, "
1955,DUSHYANT KUMAR,Jhalawar-Baran,IND,0,Post Graduate,"Rs 20,000","Rs 0, "
1956,DUSHYANT KUMAR,Karnal,IND,0,Graduate,"Rs 2,00,000","Rs 0, "
1957,DUSHYANT SINGH,Jhalawar-Baran,BJP,0,Post Graduate,"Rs 6,41,10,900","Rs 27,79,153, "
1958,Dutla Satya Appala Sivananda Raju,Vizianagaram,LSP,0,Not Given,"Rs 11,75,000","Rs 0, "
1959,DUTT PRIYA SUNIL,Mumbai North Central,INC,0,Graduate,"Rs 34,95,76,448","Rs 1,47,511, "
1960,Dwipendra Nath Pramanik,Jalpaiguri,BJP,,Graduate,"Rs 26,02,620","Rs 4,81,001, "
1961,DYAL CHAND,Bathinda,IND,0,Illiterate,"Rs 60,000","Rs 2,50,000, "
1962,E A Joseph,Thrissur,IND,0,10th Pass,"Rs 10,42,000","Rs 0, "
1963,E Ahamed,Malappuram,MUL,0,Post Graduate,"Rs 38,87,709","Rs 0, "
1964,E T Mohamed Basheer,Ponnani,MUL,0,10th Pass,"Rs 6,05,855","Rs 0, "
1965,E.Ramakrishnaiah,Bangalore Central,IND,0,Post Graduate,"Rs 2,35,000","Rs 0, "
1966,EBRAHIM SHAIKH,Mumbai North Central,BSP,,Literate,"Rs 25,69,80,315","Rs 0, "
1967,Eedagi Laxminarayana,Chevella,IND,0,10th Pass,"Rs 50,000","Rs 0, "
1968,EJAZ KHAN BISMILLAH KHAN,Aurangabad,IND,0,12th Pass,"Rs 42,000","Rs 0, "
1969,EKAMBARAM E A,Vellore,NMK,0,8th Pass,"Rs 75,50,000","Rs 25,000, "
1970,EKANATH ARJUN PATIL,Raigad,RSPS,0,Literate,"Rs 3,00,450","Rs 0, "
1971,EKNATH M. GAIKWAD,Mumbai South Central,INC,0,10th Pass,"Rs 21,95,416","Rs 0, "
1972,ELANGO INBARAJ.V,Tiruvallur,IND,0,Literate,Nil,"Rs 0, "
1973,ELANGOVAN K,Chennai South,IND,0,Post Graduate,"Rs 10,50,163","Rs 0, "
1974,ELANGOVAN. V,Dharmapuri,DMDK,0,Not Given,Nil,"Rs 0, "
1975,ELANGOVAN.E.V.K.S.,Erode,INC,0,Graduate,"Rs 2,90,67,279","Rs 1,93,97,956, "
1976,ELANGOVAN.K.K.S,Erode,IND,0,10th Pass,"Rs 15,000","Rs 0, "
1977,Elias Narjinary,Alipurduars,BSP,0,12th Pass,"Rs 15,57,000","Rs 0, "
1978,ELISH H KOTIYAL,Uttara Kannada,JD(U),0,10th Pass,"Rs 44,25,000","Rs 9,65,000, "
1979,ELWIN TERON,Autonomous District,Autonomous State Demand Committee,0,Post Graduate,"Rs 8,28,169","Rs 0, "
1980,EMMI,Kanniyakumari,IND,0,Post Graduate,"Rs 96,028","Rs 0, "
1981,ENGINEER MANIKRAO VAIDYA,Nagpur,BSP,0,Graduate Professional,"Rs 1,25,06,700","Rs 6,944, "
1982,ER MAHABIR SINGH YADAV,Bhiwani-Mahendragarh,IND,0,Graduate,"Rs 55,68,810","Rs 0, "
1983,ER. ASHOK NARAYAN SINGH,Bhopal,BSP,0,Graduate Professional,"Rs 1,76,03,871","Rs 20,50,000, "
1984,ER. SANDEEP SHARMA,Hamirpur,IND,0,Post Graduate,"Rs 23,70,000","Rs 11,80,000, "
1985,ER. SHYAM LAL VISHWAKARMA,Varanasi,MADP,0,Others,"Rs 43,50,000","Rs 0, "
1986,"ERAMASAMY, K.",Perambalur,IND,0,5th Pass,"Rs 4,10,000","Rs 0, "
1987,ERSHAD B,Tiruvannamalai,IND,0,12th Pass,"Rs 20,000","Rs 0, "
1988,ESWARAN,Coimbatore,IND,0,Post Graduate,"Rs 40,000","Rs 0, "
1989,ESWARAN E R,Coimbatore,KNMK,0,Not Given,Nil,"Rs 0, "
1990,ESWARAN R,Vellore,IND,0,5th Pass,"Rs 42,000","Rs 0, "
1991,ETHIRAJ.A,Tiruvallur,IND,0,Graduate,"Rs 26,000","Rs 0, "
1992,ETWA ORAON,Lohardaga,IND,0,12th Pass,"Rs 40,05,142","Rs 0, "
1993,EZHILARASU M,Sriperumbudur,IND,0,Graduate,"Rs 1,50,500","Rs 0, "
1994,FAGGAN SINGH KULASTE,Mandla,BJP,0,Post Graduate,"Rs 1,01,64,370","Rs 4,93,312, "
1995,FAIYAZUL AZAM,Paschim Champaran,JD(S),0,Doctorate,"Rs 64,15,000","Rs 3,47,414, "
1996,Faiz Rahaman,Raiganj,RDMP,0,Graduate,"Rs 4,25,000","Rs 3,00,300, "
1997,FAKHRUDDIN,Valmiki Nagar,IND,,8th Pass,"Rs 4,33,676","Rs 12,000, "
1998,FAKIR MAHAMMAD LASKAR,Jadavpur,IND,0,Literate,"Rs 45,07,000","Rs 2,00,000, "
1999,FAKIRBHAI CHHOTUBHAI CHAUHAN,Surat,MJP,0,10th Pass,"Rs 1,57,00,623","Rs 0, "
2000,FAKKAR BABA,Mathura,IND,0,10th Pass,"Rs 12,000","Rs 0, "
2001,FAKKIRESH SHAMBHU BIJAPUR,Haveri,IND,0,Graduate Professional,"Rs 7,55,000","Rs 0, "
2002,FALGUNI TRIPURA,Tripura East,CPI(ML)(L),0,8th Pass,"Rs 10,000","Rs 0, "
2003,FAREED JABBAR,Moradabad,IND,0,Post Graduate,"Rs 13,83,60,000","Rs 3,70,00,000, "
2004,FARHEEN TABSSUM,Kota,SP,0,10th Pass,"Rs 40,000","Rs 0, "
2005,FAROOQ ABDULLAH,Srinagar,JKN,0,Graduate Professional,"Rs 9,78,41,140","Rs 0, "
2006,FAROOQ PAKALI,Bagalkot,BSP,0,5th Pass,"Rs 63,71,000","Rs 19,50,000, "
2007,FATE BAHADUR,Salempur,SBSP,0,Post Graduate,"Rs 16,75,000","Rs 0, "
2008,FATMABIBI FARUQBHAI MEMON,Gandhinagar,IJP,0,Literate,"Rs 14,50,000","Rs 3,85,000, "
2009,FAYAZ AHMAD BHAT,Anantnag,SP,0,Graduate,"Rs 3,00,000","Rs 0, "
2010,FAZAR MOHAMMAD,Jhalawar-Baran,IND,,10th Pass,"Rs 48,52,000","Rs 50,000, "
2011,FAZLEY MAHAMOOD,Sant Kabir Nagar,INC,0,10th Pass,"Rs 1,90,557","Rs 2,50,000, "
2012,FERAN CHADRAHAS JAGDEO,Buldhana,ABHM,0,10th Pass,"Rs 8,00,000","Rs 50,000, "
2013,FEROZE VARUN GANDHI,Pilibhit,BJP,,Graduate,"Rs 4,92,67,810","Rs 0, "
2014,FIFASINGH THAKUR,Khargone,IND,0,8th Pass,"Rs 3,15,000","Rs 33,714, "
2015,FIRDOAUS A /S FIRDAUS RANA,Baghpat,MKUP,0,Illiterate,"Rs 4,80,000","Rs 0, "
2016,FIRKE SURESH KACHARU EX ACP (CRPF),Raver,IND,0,Literate,"Rs 6,15,489","Rs 0, "
2017,FIROZ AHMED TAKIYUL REHMAN DEHLVI,Gandhinagar,All India Minorities Front,0,Graduate,"Rs 2,73,675","Rs 0, "
2018,FIROZ ALAM,Jhanjharpur,IND,0,12th Pass,"Rs 6,91,900","Rs 0, "
2019,FIROZ USMAN TINVALA,Mumbai South,DESEP,0,Graduate,"Rs 17,40,450","Rs 4,27,086, "
2020,FRANCIS DHAN,Dibrugarh,IND,0,Post Graduate,"Rs 11,500","Rs 0, "
2021,FRANCISCO ANTONIO JOAO DE PHILOMENO FERNANDES,South Goa,IND,0,Post Graduate,"Rs 87,49,500","Rs 5,50,000, "
2022,FREDI ALBERT BHANGA,Thane,IND,0,10th Pass,"Rs 3,83,300","Rs 0, "
2023,FULENDRA,Salempur,IND,0,Literate,"Rs 5,46,000","Rs 0, "
2024,FULESHWAR PRASAD SURJAIHA,Korba,IND,0,Not Given,Nil,"Rs 0, "
2025,FURKAN ANSARI,Godda,INC,,Graduate,"Rs 40,52,000","Rs 3,143, "
2026,G Ashokan,Thiruvananthapuram,IND,0,8th Pass,"Rs 2,000","Rs 0, "
2027,G Balayya Dora,Araku,RJD,0,Graduate,"Rs 5,09,264","Rs 0, "
2028,G Chinnam Naidu,Vizianagaram,BSP,0,Post Graduate,"Rs 52,98,500","Rs 1,02,28,229, "
2029,G HARI,Anantapur,PPOI,0,Post Graduate,"Rs 80,000","Rs 0, "
2030,G Pentanna,Adilabad,IND,0,Post Graduate,"Rs 4,36,000","Rs 13,000, "
2031,G Prasanna Kumar,Kadapa,LSP,0,Post Graduate,"Rs 3,24,54,000","Rs 0, "
2032,G R Rana,Kanker,JMM,0,Post Graduate,"Rs 19,39,199","Rs 0, "
2033,G Rama Subba Reddy,Kadapa,PPOI,0,Others,"Rs 39,50,000","Rs 9,50,000, "
2034,G S Kumar,Bangalore North,IND,0,10th Pass,"Rs 38,51,000","Rs 55,000, "
2035,G Sampada Rao,Amalapuram,BSP,0,Graduate Professional,"Rs 20,000","Rs 0, "
2036,G V Harsha Kumar,Amalapuram,INC,,Post Graduate,"Rs 72,89,000","Rs 10,14,298, "
2037,G. N. SIDDESH,Davanagere,IND,0,12th Pass,"Rs 61,49,100","Rs 40,78,000, "
2038,G. Nagendra,Tumkur,IND,0,10th Pass,"Rs 5,000","Rs 0, "
2039,G. Rajaiah,Secunderabad,IND,0,Graduate,"Rs 63,056","Rs 35,271, "
2040,G. SUBRAMANIYAN,Pondicherry,IND,0,Graduate,Rs 585,"Rs 0, "
2041,G. VENKATACHALAM,Chittoor,LSP,0,Post Graduate,"Rs 2,50,000","Rs 1,15,000, "
2042,G. Vidyasagar,Nagarkurnool,LSP,0,Graduate,"Rs 10,11,000","Rs 0, "
2043,G.B.Muthukumar,Chikkballapur,IND,0,Post Graduate,"Rs 32,69,000","Rs 5,023, "
2044,G.BALASWAMY,Nandyal,IND,0,Post Graduate,"Rs 5,43,820","Rs 0, "
2045,G.Chandranna,Kolar,JD(S),,12th Pass,"Rs 5,60,96,750","Rs 7,00,000, "
2046,G.D.,Tikamgarh,BSP,0,Graduate Professional,"Rs 20,07,070","Rs 50,000, "
2047,G.Mallesham Goud,Chevella,IND,0,Graduate,"Rs 4,00,000","Rs 0, "
2048,G.N. RAVI,Chikkballapur,IND,0,Not Given,Nil,"Rs 1,00,000, "
2049,G.Narayanappa,Chikkballapur,IND,0,10th Pass,"Rs 6,50,000","Rs 0, "
2050,G.S. BASAVARAJU,Tumkur,BJP,0,Graduate Professional,"Rs 5,43,82,029","Rs 87,61,621, "
2051,G.Vijayalaxmi,Mahbubnagar,PPOI,0,Not Given,"Rs 1,05,000","Rs 0, "
2052,GADAKH TUKARAM GANGADHAR,Ahmednagar,BSP,,Graduate,"Rs 3,49,51,273","Rs 47,26,208, "
2053,GADDALA NAGABHUSHANAM,Anantapur,BSP,,Post Graduate,"Rs 5,75,000","Rs 9,000, "
2054,Gaddala Vinay Kumar,Peddapalle,IND,0,8th Pass,"Rs 52,84,500","Rs 1,050, "
2055,Gaddam Raji Reddy,Karimnagar,IND,0,Not Given,"Rs 10,30,000","Rs 0, "
2056,Gaddam Srinivas,Nizamabad,IND,0,Doctorate,"Rs 1,14,37,000","Rs 0, "
2057,GADDIGOUDAR P C,Bagalkot,BJP,0,Graduate Professional,"Rs 1,67,62,000","Rs 66,74,134, "
2058,GAFFAR ALI,Damoh,IND,0,Post Graduate,"Rs 26,50,000","Rs 0, "
2059,GAGANDEO YADAV,Purvi Champaran,BSP,0,10th Pass,"Rs 1,28,15,340","Rs 10,93,030, "
2060,GAGNGA DHAR SHUKLA,Gonda,IND,,8th Pass,"Rs 20,95,000","Rs 0, "
2061,GAIKWAD APPASAHEB GANGADHAR,Shirdi,IND,0,5th Pass,"Rs 3,55,000","Rs 0, "
2062,GAIKWAD BALASAHEB RAMCHANDRA,Ahmednagar,IND,0,8th Pass,"Rs 1,00,000","Rs 0, "
2063,GAIKWAD DATTA NAMDEO,Nashik,SHS,,10th Pass,"Rs 1,71,38,562","Rs 0, "
2064,GAIKWAD PATIL BHUSHAN BAJIRAO,Dhule,IND,0,12th Pass,"Rs 30,000","Rs 0, "
2065,GAIKWAD PRAMOD RAMCHANDRA,Solapur,BSP,,12th Pass,"Rs 17,05,000","Rs 3,40,000, "
2066,GAIKWAD RAVINDRA VISHWANATH,Osmanabad,SHS,,Post Graduate,"Rs 92,76,577","Rs 21,89,253, "
2067,GAIKWAD SUNIL BALIRAM,Latur,BJP,0,Post Graduate,"Rs 40,50,351","Rs 89,010, "
2068,GAIKWAD UMAJI PANDURANG,Osmanabad,IND,,12th Pass,"Rs 40,000","Rs 8,000, "
2069,GAJADHAR RAJAK,Jamui,CPI,0,Literate,"Rs 6,98,173","Rs 0, "
2070,GAJANAN AAPSING BRAHMANE,Khargone,IND,,12th Pass,"Rs 5,73,000","Rs 0, "
2071,GAJANAN BURMAL DODWADE,Yavatmal-Washim,IND,0,12th Pass,"Rs 41,80,000","Rs 0, "
2072,GAJANAN KASHIRAM PATIL (HEMBADE),Yavatmal-Washim,KM,,12th Pass,"Rs 5,15,000","Rs 11,000, "
2073,GAJANAN KIRTIKAR,Mumbai North West,SHS,0,Graduate,"Rs 3,26,90,000","Rs 11,47,000, "
2074,GAJANAN RAJARAM SIRSAT,Buldhana,RSP,0,Literate,"Rs 1,91,000","Rs 0, "
2075,GAJAY SINGH,Saharanpur,INC,0,10th Pass,"Rs 6,04,22,000","Rs 0, "
2076,GAJBHIYE BRAMHASWARUP BABURAO,Bhandara-Gondiya,IND,0,12th Pass,"Rs 36,770","Rs 24,000, "
2077,GAJBHIYE RAJENDRA MAHADEO,Bhandara-Gondiya,IND,0,Not Given,"Rs 38,000","Rs 3,92,000, "
2078,GAJENDER PRATAP BHADANA,Faridabad,All India Forward Bloc (Subhasist),0,Graduate,"Rs 1,48,58,000","Rs 0, "
2079,GAJENDRA SINGH GAUR,Indore,IND,0,Graduate,"Rs 4,18,500","Rs 0, "
2080,Gajendrapal singh,Dausa,KKJHS,0,Graduate,"Rs 44,55,000","Rs 0, "
2081,GAJENDRASINGH RAJUKHEDI,Dhar,INC,0,Graduate Professional,"Rs 2,06,53,466","Rs 0, "
2082,Gajjela Swamy,Peddapalle,BSP,0,10th Pass,"Rs 15,74,000","Rs 0, "
2083,Gajju Pedda Narsimhulu,Mahbubnagar,IND,0,Not Given,Nil,"Rs 0, "
2084,GALI RAMA SUBBA REDDY,Nandyal,IND,0,5th Pass,"Rs 1,60,000","Rs 30,000, "
2085,Gali Satyavathi,Kakinada,RPI,0,Not Given,"Rs 1,20,000","Rs 0, "
2086,Gamha Singh,Mayurbhanj,BSP,0,Graduate,"Rs 62,46,814","Rs 10,00,000, "
2087,GANAPATHI P M,Viluppuram,DMDK,,5th Pass,"Rs 1,09,48,000","Rs 23,12,000, "
2088,GANARAM,Karauli-Dholpur,IND,0,Literate,"Rs 68,11,200","Rs 0, "
2089,GANARAM UIKEY,Chhindwara,IND,0,Literate,"Rs 8,30,000","Rs 30,000, "
2090,Gandam Chandramouli,Bhongir,PRAP,0,Post Graduate,"Rs 27,00,000","Rs 0, "
2091,GANDHI DILIPKUMAR MANSUKHLAL,Ahmednagar,BJP,,10th Pass,"Rs 1,30,53,391","Rs 9,55,351, "
2092,GANDHISELVAN.S,Namakkal,DMK,,Post Graduate,"Rs 40,70,482","Rs 0, "
2093,GANDRV,Morena,IND,0,Not Given,"Rs 3,50,000","Rs 0, "
2094,GANESAN K,Kallakurichi,IND,0,Graduate,"Rs 5,15,000","Rs 0, "
2095,GANESAN LA,Chennai South,BJP,0,10th Pass,"Rs 62,871","Rs 0, "
2096,GANESAN S,Mayiladuthurai,Akila India Vallalar Peravai,0,10th Pass,"Rs 2,24,000","Rs 0, "
2097,GANESH ARJUN ZORE,Buldhana,IND,0,12th Pass,"Rs 1,30,000","Rs 0, "
2098,GANESH HANUMANTARAO MOKHASHI,Bangalore South,IND,0,Not Given,Nil,"Rs 0, "
2099,GANESH M.A.S.S,Salem,AITC,0,10th Pass,"Rs 21,00,000","Rs 0, "
2100,GANESH PAL,North East Delhi,BSKP,0,12th Pass,"Rs 15,17,000","Rs 0, "
2101,GANESH PANT,Garhwal,LJP,0,Graduate,"Rs 22,70,500","Rs 22,000, "
2102,Ganesh Ram,Palamau,Jharkhand Party,0,Graduate,"Rs 15,90,000","Rs 0, "
2103,Ganesh Ray,Bankura,BSP,0,10th Pass,Nil,"Rs 0, "
2104,GANESH SHANKAR PANDEY,Maharajganj,BSP,0,Graduate,"Rs 1,55,48,924","Rs 6,62,717, "
2105,Ganesh Shankar Vidyarthi,Nawada,CPM,0,Graduate,"Rs 22,13,057","Rs 10,00,000, "
2106,GANESH SINGH,Satna,BJP,,Post Graduate,"Rs 73,72,032","Rs 16,585, "
2107,GANESH TULSHIRAM TATHE,Akola,KKJHS,0,10th Pass,"Rs 20,73,000","Rs 80,000, "
2108,GANESHA,Chitradurga,IND,0,Not Given,Nil,"Rs 0, "
2109,GANESHAMURTHI.A.,Erode,MDMK,,Graduate,"Rs 2,67,29,518","Rs 10,85,323, "
2110,GANESHBHAI MEGHRAJBHAI JUDAL,Patan,IND,0,Graduate,"Rs 51,708","Rs 0, "
2111,GANESHI LAL,Agra,IND,0,Literate,"Rs 3,85,389","Rs 0, "
