ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL,POSITION
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,MANVENDRA SINGH,M,SP,103041,3
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,MAHESH PATHAK,M,INC,61952,4
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,ROSHAN SINGH,M,BKKGP,23033,5
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,POORAN CHAND MAHAWAR,M,IND,3487,6
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,RAM BABU,M,IND,2835,7
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,PT. GIRISH CHANDRA SHARMA,M,IND,2429,8
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,FAKKAD,M,IND,1879,9
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,RANVEER SINGH,M,AD,1648,10
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,CH. CHANDRA VEER SINGH,M,IND,534,11
S24,UTTAR PRADESH,74,Mathura,GEN,3,1998,BRINDAVAN DAS,M,IND,280,12
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,KISHAN LAL DILER,M,BJP,261809,1
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,GANGA PRASAD PUSHKAR,M,BSP,119229,2
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,PURANCHANDRA,M,SP,118177,3
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,CHANDRAPAL SHAILANI,M,INC,20871,4
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,RAM BETI,F,IND,3936,5
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,RAMESH CHANDRA RATAN,M,JD,3916,6
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,VEERPAL SURYAVANSHI,M,AD,2558,7
S24,UTTAR PRADESH,75,Hathras,SC,3,1998,SHYAM SHARAN GAUTAM,M,IND,425,8
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,SHEELA GAUTAM,F,BJP,292637,1
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,CAPTAIN KU. BALDEV SINGH,M,SP,160938,2
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,CHANDRA PAL SINGH,M,BSP,105871,3
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,RAJVEER,M,INC,19653,4
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,JAWAHAR LAL BAGHEL,M,AD,12028,5
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,BHOO PRAKASH,M,IND,5162,6
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,MOHAMMAD ASHRAF KHAN,M,IND,4522,7
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,UDAIVEER SHARMA,M,IND,4021,8
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,ALAMGEER,M,MUL,2651,9
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,SARMISTHA SINGH,F,BKKGP,2625,10
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,DR. AMAR NATH,M,IND,1945,11
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,JAIDUTT SHARMA,M,HIP,883,12
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,"SURESH ALIAS S.C. PREMI, VALMIKI",M,IND,496,13
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,SHARIFUDDIN,M,IND,442,14
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,VIJENDRA PAL,M,IND,371,15
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,"GOBARDHAN DAS, AD.",M,IND,310,16
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,SHREE KRISHANA,M,HKMP,262,17
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,SHIV LAL,M,IND,185,18
S24,UTTAR PRADESH,76,Aligarh,GEN,3,1998,AKHATAR ALLAM,M,IND,144,19
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,ASHOK KUMAR PRADHAN,M,BJP,325791,1
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,VIJAY SINGH,M,BSP,96392,2
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,VEER SINGH,M,SP,75333,3
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,CH. HARI SINGH,M,INC,71406,4
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,CHANDER PAL,M,BRVP,2039,5
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,VIJAY PAL,M,IND,1650,6
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,VEER PAL,M,IND,894,7
S24,UTTAR PRADESH,77,Khurja,SC,3,1998,MALKHAN SINGH,M,IND,260,8
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,CHHATTARPAL,M,BJP,248212,1
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,KIRANPAL SINGH,M,SP,169674,2
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,IMTIYAZ MOHD. KHAN,M,BSP,161235,3
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,VIRENDRA SINGH LAUR,M,BKKGP,23280,4
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,ANISA,F,IND,4489,5
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,BANI SINGH,M,IND,2271,6
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,SADIQ HUSSAN,M,RAS,1205,7
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,SOMESHWAR SINGH,M,IND,1102,8
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,HEM SINGH,M,IND,716,9
S24,UTTAR PRADESH,78,Bulandshahr,GEN,3,1998,RAJ KUMAR,M,AJBP,608,10
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,RAMESH CHAND TOMAR,M,BJP,341177,1
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,RAJPAL TYAGI,M,SP,179215,2
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,MOHAMMAD UMAR,M,BSP,156595,3
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,TRILOK TYAGI,M,BKKGP,66516,4
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,OMPAL SINGH,M,BRVP,3780,5
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,JAI SINGH,M,IND,3164,6
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,GAJENDRA,M,IND,3093,7
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,HASARAT,M,NLP,2994,8
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,NARENDRA SINGH SHISHODIA,M,KMM,2618,9
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,RAKESH TYAGI (KAKDA),M,IND,1200,10
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,DR. KIRAN SINGH TOMAR,F,IND,642,11
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,RAJENDRA SINGH,M,AJBP,636,12
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,RATAN SINGH ADVOCATE,M,IND,529,13
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,TILAK RAJ,M,LS,515,14
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,MAHIPAL SINGH,M,IND,452,15
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,JAWAHAR LAL,M,IND,384,16
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,ROOP KISHOR,M,BJJP,282,17
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,DR. PADAM SINGH GAUTAM,M,IND,216,18
S24,UTTAR PRADESH,79,Hapur,GEN,3,1998,SATISH KUMAR,M,IND,150,19
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,AMAR PAL SINGH,M,BJP,319168,1
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,JAGVEER SINGH,M,SP,270363,2
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,ARUN KUMAR JAIN,M,BSP,113581,3
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,MOHISINA KIDWAI,F,INC,39396,4
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,KULVEER,M,IND,4226,5
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,SUKKHAN,M,LSWP,3236,6
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,SHAHEEN PARVEZ,F,JD,1438,7
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,PRADEEP KUMAR,M,BRVP,1215,8
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,DR. HARI SINGH AZAD,M,ABLTP,609,9
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,RAMA DEVI,F,ABGMKP,535,10
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,RAMESH CHAND,M,AJBP,466,11
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,TARA CHAND,M,IND,449,12
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,JAGVEER SINGH GURJAR,M,IND,392,13
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,SATISH,M,IND,327,14
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,SAYED VASI AHMAD,M,IND,289,15
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,SANGRAM,M,ABHM,128,16
S24,UTTAR PRADESH,80,Meerut,GEN,3,1998,RAJENDRA,M,IND,111,17
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,SOMPAL,M,BJP,264736,1
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,AJIT SINGH,M,BKKGP,220030,2
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,MAIRAJUDDIN,M,SP,134696,3
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,AJAY,M,BSP,79153,4
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,SURENDRA SINGH,M,IND,4659,5
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,ROOP CHAND,M,SHS,3541,6
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,AHSANA,M,NLP,2579,7
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,JEET SINGH,M,IND,1739,8
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,RAJPAL ALIAS RAJPAL VERMA,M,IND,1637,9
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,ASHOK KUMAR,M,IND,837,10
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,MOHD. MAHTAB,M,RAS,833,11
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,SHYAM MOHAN GUPTA.,M,IND,770,12
S24,UTTAR PRADESH,81,Baghpat,GEN,3,1998,HARLAL,M,IND,375,13
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,SOHANVEER SINGH,M,BJP,250466,1
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,HARENDRA SINGH,M,SP,227742,2
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,TARA CHAND SHASHTRI,M,BSP,134718,3
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,SAHID SIDDIQUI,M,INC,69788,4
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,NARENDRA KUMAR,M,IND,6554,5
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,AJAB SINGH,M,BRVP,4186,6
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,RISHIPAL,M,IND,4140,7
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,DHARAM SINGH,M,IND,3823,8
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,OMKAR,M,IND,1578,9
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,NARESHILAL,M,IND,1401,10
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,MOHAMMAD IRSHAD,M,NLP,656,11
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,VIKRAM SINGH,M,IND,559,12
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,JAIPAL SINGH,M,RPI,515,13
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,RAJESH KUMAR,M,IND,425,14
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,GYANENDRA,M,IND,147,15
S24,UTTAR PRADESH,82,Muzaffarnagar,GEN,3,1998,ABUL HASAN,M,IND,89,16
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,VIRENDRA VERMA,M,BJP,289110,1
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,MUNAWWAR HASAN,M,SP,226935,2
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,NAKLI SINGH,M,BKKGP,118535,3
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,SUDHIR KUMAR GOEL,M,BSP,62038,4
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,AMAR NATH,M,IND,10125,5
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,JAGDISH,M,IND,4359,6
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,SHEEL SINGH,M,IND,3943,7
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,SHIMLA KASHYAP,F,NLP,3886,8
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,MAHAK SINGH,M,IND,1179,9
S24,UTTAR PRADESH,83,Kairana,GEN,3,1998,SOHANBEER,M,IND,334,10
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,NAKLI SINGH,M,BJP,275103,1
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,KANSHIRAM,M,BSP,215267,2
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,RASHEED MASOOD,M,BKKGP,149751,3
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,MOHAMMAD IRSHAD,M,SP,143243,4
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,DR. MASOOD AHMAD,M,NLP,18574,5
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,NAUMAN MASOOD,M,IND,7456,6
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,ANIL KUMAR,M,IND,4738,7
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,CHANDRA PAL SINGH,M,IND,4320,8
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,RAJESH,M,IND,3748,9
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,UMA BHUSHAN,F,IND,3422,10
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,DEEPAK,M,JD,2432,11
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,KAWAR SEN,M,IND,420,12
S24,UTTAR PRADESH,84,Saharanpur,GEN,3,1998,ATAR SINGH,M,IND,339,13
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,HARPAL SINGH SATHI,M,BJP,320229,1
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,JAG PAL SINGH,M,SP,190356,2
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,RAM SINGH,M,BSP,173495,3
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,CHAMAN LAL CHAMAN,M,INC,21194,4
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,SATYA PAL,M,IND,6359,5
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,OM PRAKASH,M,IND,2464,6
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,ROOP CHAND,M,IND,983,7
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,JITENDRA KUMAR,M,IND,434,8
S24,UTTAR PRADESH,85,Hardwar,SC,3,1998,BRIJESH KUMAR,M,IND,276,9
S25,WEST BENGAL,1,Cooch Behar,SC,3,1998,AMAR ROYPRADHAN,M,FBL,396140,1
S25,WEST BENGAL,1,Cooch Behar,SC,3,1998,GOBINDA ROY,M,FB(S),272974,2
S25,WEST BENGAL,1,Cooch Behar,SC,3,1998,PRASENJIT BARMAN,M,WBTC,218093,3
S25,WEST BENGAL,1,Cooch Behar,SC,3,1998,PAPIYA BARMAN,F,BSP,13480,4
S25,WEST BENGAL,1,Cooch Behar,SC,3,1998,KARNESWAR BARMAN,M,AMB,4391,5
S25,WEST BENGAL,2,Alipurduars,ST,3,1998,JOACHIM BAXLA,M,RSP,415006,1
S25,WEST BENGAL,2,Alipurduars,ST,3,1998,DHIRENDRA NARJINARAI,M,BJP,219407,2
S25,WEST BENGAL,2,Alipurduars,ST,3,1998,BULU RAM PRODHAN,M,INC,162168,3
S25,WEST BENGAL,2,Alipurduars,ST,3,1998,FABIANUS TIRKEY,M,SWJP,6699,4
S25,WEST BENGAL,2,Alipurduars,ST,3,1998,SAMARENDRA EKKA(PINTU),M,IND,2967,5
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,MINATI SEN,F,CPM,426672,1
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,KALYAN CHAKRABORTY,M,WBTC,251697,2
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,SUBHRA PATRA,F,INC,165845,3
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,JOYGOPAL DAS,M,IND,6113,4
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,SANIKA MUNDA,M,IND,5477,5
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,SHANKAR GANGULY,M,IND,5310,6
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,ANIL ROY,M,BSP,4387,7
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,1998,LALIT BARMAN,M,IND,3171,8
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,ANANDA PATHAK,M,CPM,280589,1
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,PRASANTA NANDY,M,INC,158033,2
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,DAWA NURBULA,M,WBTC,114688,3
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,R B RAI,M,IND,51681,4
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,PARESH RAY,M,IND,12609,5
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,SURJIT RASAILY,M,BSP,3727,6
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,L B PARIYAR,M,IND,3048,7
S25,WEST BENGAL,4,Darjeeling,GEN,3,1998,MATIUR RAHMAN,M,IND,2594,8
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,SUBRATA MUKHERJEE,M,CPM,350897,1
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,PRIYA RANJAN DASMUNSI,M,INC,344616,2
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,RAHUL SINHA (BISWAJIT),M,BJP,160239,3
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,AJIT KUMAR DAS,M,CPI(ML)(L),8481,4
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,ABEDIN DR SHAYESTA,M,IND,6582,5
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,GOLAM YAZDANI,M,IND,3881,6
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,SUBHAS BALA,M,BSP,2812,7
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,UDAY DUBEY,M,IND,1218,8
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,DR MD. SALIMUDDIN,M,SJP(R),1167,9
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,DEBASISH MITRA,M,IND,996,10
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,MD ILYAS CHOUDHARY,M,IND,834,11
S25,WEST BENGAL,5,Raiganj,GEN,3,1998,ADHESWAR PRASAD SINGHA,M,IND,765,12
S25,WEST BENGAL,6,Balurghat,SC,3,1998,RANEN BARMAN,M,RSP,428710,1
S25,WEST BENGAL,6,Balurghat,SC,3,1998,NANI GOPAL ROY,M,WBTC,256535,2
S25,WEST BENGAL,6,Balurghat,SC,3,1998,MOHINI MOHAN ROY,M,INC,182846,3
S25,WEST BENGAL,6,Balurghat,SC,3,1998,PURNA CHANDRA SARKAR,M,BSP,3888,4
S25,WEST BENGAL,6,Balurghat,SC,3,1998,DHIRENDRA NATH SINGH,M,IND,2753,5
S25,WEST BENGAL,6,Balurghat,SC,3,1998,MALIN CHANDRA BARMAN,M,IND,1251,6
S25,WEST BENGAL,6,Balurghat,SC,3,1998,NIREN MONDAL,M,IND,662,7
S25,WEST BENGAL,7,Malda,GEN,3,1998,ABUL BARKAT ATAUL GHANI KHAN CHOUDHURY,M,INC,353117,1
S25,WEST BENGAL,7,Malda,GEN,3,1998,JIBAN MAITRA,M,CPM,304035,2
S25,WEST BENGAL,7,Malda,GEN,3,1998,MUZAFFAR KHAN,M,BJP,169260,3
S25,WEST BENGAL,7,Malda,GEN,3,1998,MAHENDRA NATH HASDA,M,BSP,4224,4
S25,WEST BENGAL,7,Malda,GEN,3,1998,MAZIZUR RAHAMAN,M,IND,919,5
S25,WEST BENGAL,7,Malda,GEN,3,1998,AKBAR HOSSAIN,M,IND,914,6
S25,WEST BENGAL,8,Jangipur,GEN,3,1998,ABUL HASNAT KHAN,M,CPM,396761,1
S25,WEST BENGAL,8,Jangipur,GEN,3,1998,ABU HASEM KHAN CHOWDHURY,M,INC,324260,2
S25,WEST BENGAL,8,Jangipur,GEN,3,1998,SK FURKAN,M,WBTC,99028,3
S25,WEST BENGAL,8,Jangipur,GEN,3,1998,MOSHARAF HOSSAIN,M,MUL,6013,4
S25,WEST BENGAL,8,Jangipur,GEN,3,1998,RAFIQUE SK,M,IND,1563,5
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,MOINUL HASSAN,M,CPM,463401,1
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,ANARUL HOSSAIN KHAN,M,INC,272935,2
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,SAGIR HOSSAIN,M,WBTC,149061,3
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,ABDUS SALAM,M,IND,19054,4
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,SAIMUDDIN SARKAR,M,MUL,16254,5
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,MONDAL KADER,M,IND,5542,6
S25,WEST BENGAL,9,Murshidabad,GEN,3,1998,MONDAL NRIPENDRANATH,M,IND,1351,7
S25,WEST BENGAL,10,Berhampore,GEN,3,1998,PROMOTHES MUKHERJEE,M,RSP,385979,1
S25,WEST BENGAL,10,Berhampore,GEN,3,1998,COLONEL (RETD) SABYASACHI BAGCHI,M,BJP,262610,2
S25,WEST BENGAL,10,Berhampore,GEN,3,1998,PRODIP MAZUMDER,M,INC,188985,3
S25,WEST BENGAL,10,Berhampore,GEN,3,1998,ABDUS SUKUR,M,MUL,29888,4
S25,WEST BENGAL,10,Berhampore,GEN,3,1998,KANAN KUMAR SAHA,M,IND,784,5
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,AJOY MUKHOPADHYAY,M,CPM,372490,1
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,SATYABRATA MOOKHERJEE,M,BJP,331818,2
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,JYOTIRMOY BHATTACHARYA,M,INC,156800,3
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,BIMAN BISWAS,M,CPI(ML)(L),11608,4
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,SK KHODA BAKSH,M,IND,7062,5
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,KUMUD BISWAS,M,BSP,3624,6
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,DEBDAS HALDER,M,AMB,1868,7
S25,WEST BENGAL,11,Krishnagar,GEN,3,1998,GOPEN LAHIRY,M,RJD,1015,8
S25,WEST BENGAL,12,Nabadwip,SC,3,1998,ASIM BALA,M,CPM,463813,1
S25,WEST BENGAL,12,Nabadwip,SC,3,1998,DR RAMENDRANATH BISWAS,M,WBTC,422659,2
S25,WEST BENGAL,12,Nabadwip,SC,3,1998,PROTAP KANTI ROY,M,INC,176485,3
S25,WEST BENGAL,12,Nabadwip,SC,3,1998,RAMPADA MALLICK,M,BSP,14599,4
S25,WEST BENGAL,13,Barasat,GEN,3,1998,DR RANJIT KUMAR PANJA,M,WBTC,499181,1
S25,WEST BENGAL,13,Barasat,GEN,3,1998,CHITRA GHOSH,F,FBL,432474,2
S25,WEST BENGAL,13,Barasat,GEN,3,1998,QUAZI ABDUL GAFFAR,M,INC,113115,3
S25,WEST BENGAL,13,Barasat,GEN,3,1998,MANOJ HOWLADER,M,BSP,11202,4
S25,WEST BENGAL,13,Barasat,GEN,3,1998,CHAPALA BHAKTA (BHARATI),F,TRMRPPI,2503,5
S25,WEST BENGAL,13,Barasat,GEN,3,1998,SUPROKASH MUKHOPADHYAY,M,IND,709,6
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,AJAY CHAKRABORTY,M,CPI,425442,1
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,DR SUDIPTO ROY,M,WBTC,305366,2
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,SUSANTA GHOSH,M,INC,131887,3
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,MOLLA JAFORULLA,M,INL,6364,4
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,BIDDYUT PODDAR,M,SHS,1114,5
S25,WEST BENGAL,14,Basirhat,GEN,3,1998,BISWAPATI SUR,M,IND,736,6
S25,WEST BENGAL,15,Joynagar,SC,3,1998,SANAT KUMAR MANDAL,M,RSP,406745,1
S25,WEST BENGAL,15,Joynagar,SC,3,1998,KRISHNAPADA MAJUMDAR,M,BJP,230684,2
S25,WEST BENGAL,15,Joynagar,SC,3,1998,JAGAT PADA SANPUI,M,INC,107119,3
S25,WEST BENGAL,15,Joynagar,SC,3,1998,TARUN KANTI NASKAR,M,IND,94468,4
S25,WEST BENGAL,16,Mathurapur,SC,3,1998,RADHIKA RANJAN PRAMANIK,M,CPM,393635,1
S25,WEST BENGAL,16,Mathurapur,SC,3,1998,JAGARANJAN HALDAR,M,WBTC,291759,2
S25,WEST BENGAL,16,Mathurapur,SC,3,1998,MONORANJAN HALDER,M,INC,139326,3
S25,WEST BENGAL,16,Mathurapur,SC,3,1998,PRAHLAD KUMAR PURKAIT,M,IND,19042,4
S25,WEST BENGAL,16,Mathurapur,SC,3,1998,KALIDAS HALDER,M,IND,2724,5
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,SAMIK LAHIRI,M,CPM,405048,1
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,KAKOLI GHOSH DASTIDAR,F,WBTC,344092,2
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,DR MAYA GHOSE,F,INC,124335,3
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,SAHADAT HOSSAIN JAMADER,M,IND,3210,4
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,BECHU MANDAL,M,IND,2229,5
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,RANENDRA KUMAR GUPTA,M,IND,1550,6
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,1998,SAMBHU MONDAL,M,IND,640,7
S25,WEST BENGAL,18,Jadavpur,GEN,3,1998,KRISHNA BOSE,F,WBTC,514338,1
