ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION
S11,KERALA,12,Muvattupuzha,GEN,3,2004,K M MANI,M,GEN,IND,647,14
S11,KERALA,12,Muvattupuzha,GEN,3,2004,JOHNY MANI,M,GEN,IND,557,15
S11,KERALA,12,Muvattupuzha,GEN,3,2004,JOSE JOSEPH,M,GEN,IND,307,16
S11,KERALA,13,Kottayam,GEN,3,2004,K. SURESH KURUP,M,GEN,CPM,341213,1
S11,KERALA,13,Kottayam,GEN,3,2004,ANTO ANTONY,M,GEN,INC,298299,2
S11,KERALA,13,Kottayam,GEN,3,2004,B RADHAKRISHNA MENON,M,GEN,BJP,53034,3
S11,KERALA,13,Kottayam,GEN,3,2004,ADVOCATE JACOB JOHN,M,GEN,BSP,5233,4
S11,KERALA,13,Kottayam,GEN,3,2004,MINI K PHILIP,F,GEN,IND,2897,5
S11,KERALA,13,Kottayam,GEN,3,2004,JOSE AMBATTU,M,GEN,JD(U),2484,6
S11,KERALA,13,Kottayam,GEN,3,2004,M K DASAN,M,SC,IND,1352,7
S11,KERALA,13,Kottayam,GEN,3,2004,KUNJU PAZHANTHATTIL,M,GEN,IND,1264,8
S11,KERALA,14,Idukki,GEN,3,2004,K. FRANCIS GEORGE,M,GEN,KEC,353905,1
S11,KERALA,14,Idukki,GEN,3,2004,BENNY BEHANAN,M,GEN,INC,284521,2
S11,KERALA,14,Idukki,GEN,3,2004,S T B MOHANDAS,M,GEN,BJP,58290,3
S11,KERALA,14,Idukki,GEN,3,2004,C K JANU,F,ST,IND,11628,4
S11,KERALA,14,Idukki,GEN,3,2004,VIJAYAN,M,SC,IND,7379,5
S11,KERALA,14,Idukki,GEN,3,2004,T C THANKAPPAN,M,SC,BSP,5073,6
S11,KERALA,14,Idukki,GEN,3,2004,P R SURESH KUMAR,M,SC,IND,2750,7
S11,KERALA,14,Idukki,GEN,3,2004,ARAVINDAN,M,SC,IND,2464,8
S11,KERALA,14,Idukki,GEN,3,2004,ASHRAF,M,GEN,IND,2195,9
S11,KERALA,14,Idukki,GEN,3,2004,DR T A BABU,M,GEN,IND,1221,10
S11,KERALA,15,Alleppey,GEN,3,2004,DR. K. S. MANOJ,M,GEN,CPM,335494,1
S11,KERALA,15,Alleppey,GEN,3,2004,V M SUDHEERAN,M,GEN,INC,334485,2
S11,KERALA,15,Alleppey,GEN,3,2004,ADVOCATE V PADMANABHAN,M,GEN,BJP,43891,3
S11,KERALA,15,Alleppey,GEN,3,2004,V S SUDHEERAN,M,GEN,IND,8282,4
S11,KERALA,15,Alleppey,GEN,3,2004,KURIAN,M,GEN,JD(U),2642,5
S11,KERALA,15,Alleppey,GEN,3,2004,V I BOSE,M,SC,IND,2291,6
S11,KERALA,15,Alleppey,GEN,3,2004,PARTHASARATHY VARMA,M,GEN,IND,2024,7
S11,KERALA,15,Alleppey,GEN,3,2004,T A KRISHNANKUTTY,M,SC,IND,987,8
S11,KERALA,16,Mavelikara,GEN,3,2004,C. S. SUJATHA,F,GEN,CPM,278281,1
S11,KERALA,16,Mavelikara,GEN,3,2004,RAMESH CHENNITHALA,M,GEN,INC,270867,2
S11,KERALA,16,Mavelikara,GEN,3,2004,S KRISHNAKUMAR,M,GEN,BJP,83013,3
S11,KERALA,16,Mavelikara,GEN,3,2004,ADV SAJI K CHERAMAN,M,GEN,BSP,4918,4
S11,KERALA,16,Mavelikara,GEN,3,2004,ADV V C ZACHARIAH,M,GEN,SLAP,2987,5
S11,KERALA,16,Mavelikara,GEN,3,2004,S RADHAMANI,F,GEN,IND,2353,6
S11,KERALA,16,Mavelikara,GEN,3,2004,DR K KISHOREKUMAR,M,GEN,IND,1298,7
S11,KERALA,16,Mavelikara,GEN,3,2004,R KAVITHA,F,SC,IND,897,8
S11,KERALA,17,Adoor,SC,3,2004,CHENGARA SURENDRAN,M,SC,CPI,332216,1
S11,KERALA,17,Adoor,SC,3,2004,KODIKUNNIL SURESH,M,SC,INC,277682,2
S11,KERALA,17,Adoor,SC,3,2004,P M VELAYUDHAN,M,SC,BJP,61907,3
S11,KERALA,17,Adoor,SC,3,2004,P K REMANAN,M,SC,IND,4603,4
S11,KERALA,17,Adoor,SC,3,2004,ACHANKOVIL RAJAN,M,SC,BSP,4541,5
S11,KERALA,17,Adoor,SC,3,2004,SOMAN PAMPAYIKODE,M,SC,RLD,3485,6
S11,KERALA,18,Quilon,GEN,3,2004,P. RAJENDRAN,M,GEN,CPM,355279,1
S11,KERALA,18,Quilon,GEN,3,2004,SOORANAD RAJASEKHARAN,M,GEN,INC,244208,2
S11,KERALA,18,Quilon,GEN,3,2004,ADV KIZHAKKANELA SUDHAKARAN,M,GEN,BJP,62183,3
S11,KERALA,18,Quilon,GEN,3,2004,KOLLOORVILA NASIMUDEEN,M,GEN,IND,26423,4
S11,KERALA,18,Quilon,GEN,3,2004,ADV S PRAHALADAN,M,GEN,BSP,6232,5
S11,KERALA,18,Quilon,GEN,3,2004,K P VISWAVALSALAN,M,GEN,IND,4919,6
S11,KERALA,18,Quilon,GEN,3,2004,SHYLA K JOHN,F,GEN,IND,3378,7
S11,KERALA,18,Quilon,GEN,3,2004,SIVAPRASAD RAGHAVAN,M,SC,IND,1603,8
S11,KERALA,18,Quilon,GEN,3,2004,K R MEENA,F,SC,IND,1257,9
S11,KERALA,19,Chirayinkil,GEN,3,2004,VARKALA RADHAKRISHNAN,M,GEN,CPM,313615,1
S11,KERALA,19,Chirayinkil,GEN,3,2004,M I SHANAVAS,M,GEN,INC,262870,2
S11,KERALA,19,Chirayinkil,GEN,3,2004,ADVOCATE J R PADMAKUMAR,M,GEN,BJP,71982,3
S11,KERALA,19,Chirayinkil,GEN,3,2004,DR P D RAJAN,M,SC,BSP,6821,4
S11,KERALA,19,Chirayinkil,GEN,3,2004,A ANSARI,M,GEN,IND,4756,5
S11,KERALA,19,Chirayinkil,GEN,3,2004,SANTHINAGAR SOMAN,M,SC,IND,3204,6
S11,KERALA,19,Chirayinkil,GEN,3,2004,M MURALI KUMAR,M,GEN,IND,1663,7
S11,KERALA,19,Chirayinkil,GEN,3,2004,B PADMAKUMAR,M,SC,IND,1448,8
S11,KERALA,19,Chirayinkil,GEN,3,2004,M B THANKAPPAN,M,SC,IND,1406,9
S11,KERALA,19,Chirayinkil,GEN,3,2004,SREENIVASA DAS,M,GEN,IND,1141,10
S11,KERALA,19,Chirayinkil,GEN,3,2004,P DEVARAJAN,M,SC,IND,733,11
S11,KERALA,20,Trivandrum,GEN,3,2004,P. K. VASUDEVAN NAIR,M,GEN,CPI,286057,1
S11,KERALA,20,Trivandrum,GEN,3,2004,V S SIVAKUMAR,M,GEN,INC,231454,2
S11,KERALA,20,Trivandrum,GEN,3,2004,O RAJAGOPAL,M,GEN,BJP,228052,3
S11,KERALA,20,Trivandrum,GEN,3,2004,ADV K S RAJMOHAN,M,SC,BSP,3831,4
S11,KERALA,20,Trivandrum,GEN,3,2004,ADV G MURALEEDHARAN NADAR,M,GEN,IND,3037,5
S11,KERALA,20,Trivandrum,GEN,3,2004,SELVARAJ,M,GEN,IND,2480,6
S11,KERALA,20,Trivandrum,GEN,3,2004,V S GIREESH KUMAR,M,GEN,AKMDMP,2158,7
S11,KERALA,20,Trivandrum,GEN,3,2004,ADV B K RAJAGOPAL,M,GEN,IND,1558,8
S11,KERALA,20,Trivandrum,GEN,3,2004,BABINGTON,M,GEN,IND,1350,9
S11,KERALA,20,Trivandrum,GEN,3,2004,CHERIAN V T,M,GEN,IND,1122,10
S11,KERALA,20,Trivandrum,GEN,3,2004,FRANCIS ALBERT,M,GEN,IND,873,11
S11,KERALA,20,Trivandrum,GEN,3,2004,ADV V PRATAP SINGH,M,GEN,IND,617,12
S11,KERALA,20,Trivandrum,GEN,3,2004,T C BALAKRISHNAN NAIR,M,GEN,IND,534,13
S11,KERALA,20,Trivandrum,GEN,3,2004,ADV I JUSTUS NADAR,M,GEN,IND,382,14
S11,KERALA,20,Trivandrum,GEN,3,2004,NOUSHAD,M,GEN,IND,324,15
S12,MADHYA PRADESH,1,Morena,SC,3,2004,ASHOK CHHAVIRAM ARGAL,M,SC,BJP,261337,1
S12,MADHYA PRADESH,1,Morena,SC,3,2004,BARELAL JATAV,M,SC,INC,114017,2
S12,MADHYA PRADESH,1,Morena,SC,3,2004,DR. PRITAM PRASAD CHAUDHARY,M,SC,BSP,86137,3
S12,MADHYA PRADESH,1,Morena,SC,3,2004,DR. K. L. RAY ( KISHANLAL),M,SC,SMSP,9723,4
S12,MADHYA PRADESH,1,Morena,SC,3,2004,SHANKAR LAL MOURYA,M,SC,SP,5606,5
S12,MADHYA PRADESH,1,Morena,SC,3,2004,RAM DAYAL KORI,M,SC,IND,3880,6
S12,MADHYA PRADESH,1,Morena,SC,3,2004,RAJESH JATAV,M,SC,IND,1723,7
S12,MADHYA PRADESH,1,Morena,SC,3,2004,DR. RAMESH CHANDRA ARGAL,M,SC,IND,1644,8
S12,MADHYA PRADESH,1,Morena,SC,3,2004,HAKIM NAGAR,M,SC,LJNSP,1329,9
S12,MADHYA PRADESH,1,Morena,SC,3,2004,"SHANKAR SINGH "" SAKHAWAR""",M,SC,JD(S),1143,10
S12,MADHYA PRADESH,1,Morena,SC,3,2004,AJAY KUMAR,M,SC,IND,904,11
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,DR. RAMLAKHAN SINGH,M,GEN,BJP,234712,1
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,SATYADEV KATARE,M,GEN,INC,227766,2
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,PHOOLSINGH BARAIYA,M,SC,SMSP,59679,3
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,RAMSINGH DHAKRE,M,GEN,BSP,43822,4
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,NARENDRA SINGH BHADORIA ( DADDY),M,GEN,SP,17943,5
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,LT. COLONEL ( RETIRED) SHIVNATH SINGH,M,GEN,IND,4287,6
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,SHAMBHOODAYAL BAGHEL ADVOCATE,M,GEN,LSWP,4264,7
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,ASHOK KUMAR JATAV,M,SC,NLP,3183,8
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,SHANTOSH SINGH,M,GEN,IND,2482,9
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,DR. RAMKUMAR TRIPATHI ( SEETI),M,GEN,IND,1830,10
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,MANOJ SINGH,M,GEN,IND,1679,11
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,PRADEEP,M,GEN,IND,1561,12
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,CHAUDHARI ARUN KUMAR,M,GEN,IND,1149,13
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,NARENDRA SINGH,M,GEN,IND,1102,14
S12,MADHYA PRADESH,2,Bhind,GEN,3,2004,"ASHOK "" SHARMA""",M,GEN,IND,899,15
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,RAMSEVAK SINGH ( BABUJI),M,GEN,INC,246467,1
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,JAIBHAN SINGH PAWAIYA,M,GEN,BJP,210603,2
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,SUKHLAL KUSHWAH,M,GEN,RSMD,40639,3
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,MADAN KUSHWAH,M,GEN,BSP,30405,4
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,KHYALIRAM BAGHEL,M,GEN,SP,18625,5
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,RAM AUTAR,M,GEN,IND,6236,6
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,PD. KAILASH NARAYAN SHARMA,M,GEN,ABHM,3786,7
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,PREMVATI KUSHWAH,F,GEN,IND,3561,8
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,BALDEV PRASAD CHAKKIWALE,M,SC,IND,2245,9
S12,MADHYA PRADESH,3,Gwalior,GEN,3,2004,ANAND DIXIT,M,GEN,IND,2125,10
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,JYOTIRADITYA MADHAVRAO SCINDIA,M,GEN,INC,333954,1
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,HARIVALLABH SHUKLA,M,GEN,BJP,247594,2
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,RAMVILAS KIRAR,M,GEN,BSP,26380,3
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,USHA YADAV,F,GEN,SP,21291,4
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,LAXMANSINGH DHAKAD SUJWAYAWALE,M,GEN,IND,12554,5
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,RAJEEV GUPTA,M,GEN,IND,5937,6
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,HARBANSINGH KOLI,M,SC,RLD,5795,7
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,JADO ADIWASI,M,ST,IND,5168,8
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,MAHESH KUMAR ( M. K.) BUDDA,M,GEN,IND,4239,9
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,CHARANDAS JATAV,M,SC,IND,3083,10
S12,MADHYA PRADESH,4,Guna,GEN,3,2004,OMPRAKASH ( O P BHAIYA),M,GEN,IND,2398,11
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,VIRENDRA KUMAR,M,SC,BJP,290974,1
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,UTTAM KHATIK,M,SC,INC,142983,2
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,NARESH AHIRWAR,M,SC,BSP,17150,3
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,POORAN,M,SC,IND,7592,4
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,NATHURAM AHIRWAR,M,SC,AD,6513,5
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,Vijay Shankar Gowa,M,SC,GGP,6351,6
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,PARVATI AHIRWAR,F,SC,SP,5201,7
S12,MADHYA PRADESH,5,Sagar,SC,3,2004,RAMNARAYAN CHOUDHRY,M,SC,SSJP,2679,8
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,"DR. RAMKRISHNA KUSHMARIYA "" BABA JEE """,M,GEN,BJP,332458,1
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,"SATYAVRAT CHATURVEDI "" VINOD BHAIYA """,M,GEN,INC,220677,2
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,ASHOK VIR VIKRAM SINGH ( BHAIYA RAJA ),M,GEN,SP,117639,3
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,AD. BRIJMOHAN KUSHWAHA,M,GEN,BSP,39194,4
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,VINOD,M,GEN,IND,22511,5
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,PATEL RAMESHWAR,M,GEN,IND,10692,6
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,KASHIRAM,M,GEN,IND,7332,7
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,RAMKISHORE KUSHWAH,M,GEN,IND,7259,8
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,RAMPRASAD,M,SC,IND,6401,9
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,DASAI ( DASAIYA ),M,GEN,IND,4707,10
S12,MADHYA PRADESH,6,Khajuraho,GEN,3,2004,KUSHWAHA KARAN,M,GEN,IND,3572,11
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,CHANDRABHAN BHAIYA,M,GEN,BJP,271869,1
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,TILAK SINGH LODHI,M,GEN,INC,177274,2
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,KUNVAR VIJAY BAHADUR SINGH BUNDELA,M,GEN,SP,40241,3
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,RAMKISHORE YADAV,M,GEN,BSP,37147,4
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,ANIL TIWARI,M,GEN,CPI,26116,5
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,MAKUNDIRAM KUSHWAHA,M,GEN,IND,14230,6
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,DASHRATH SINGH LODHI,M,GEN,GGP,13117,7
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,DEO RAJ AHIRWAR,M,SC,IND,6868,8
S12,MADHYA PRADESH,7,Damoh,GEN,3,2004,ASHOK BHARTI SUMAN,M,SC,IND,4356,9
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,GANESH SINGH,M,GEN,BJP,239706,1
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,"RAJENDRA KUMAR SINGH "" DADA BHAI""",M,GEN,INC,156116,2
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,KU. NARENDRA SINGH,M,GEN,BSP,78687,3
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,NARAYAN TRIPATHI,M,GEN,SP,50841,4
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,JUG LAL KOL,M,ST,RSMD,47084,5
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,SUNIL,M,GEN,IND,17957,6
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,VANSH GOPAL,M,GEN,IND,4986,7
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,RAMROOP PATEL,M,GEN,IND,3226,8
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,RAMESH PRASAD,M,GEN,IND,3118,9
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,BED PRAKASH PANDEY,M,GEN,IND,2620,10
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,RAVENDRA PRATAP,M,GEN,AD,2619,11
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,MOHD. KHALIL,M,GEN,IND,2170,12
S12,MADHYA PRADESH,8,Satna,GEN,3,2004,ASHOK KUMAR PANDEY,M,GEN,IND,1472,13
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,CHANDRAMANI TRIPATHI,M,GEN,BJP,232021,1
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,PRADEEP KUMAR PATEL,M,GEN,BSP,187269,2
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,Sundar Lal Tiwari,M,GEN,INC,145907,3
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,INDRABHAN YADAV,M,GEN,SP,17921,4
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,DR. RAMSAKHA VERMA,M,SC,IND,10537,5
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,SHIVNARAYAN KOL,M,ST,AD,7430,6
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,VIMALA SONDHIYA,F,GEN,LJNSP,7053,7
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,ENGINEER MEWALAL SAKET,M,SC,IND,6219,8
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,K. P. GUPTA,M,GEN,JD(S),5931,9
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,ISHWARDEEN KORI,M,SC,IND,4547,10
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,HARISH KUMAR TIWARI,M,GEN,GGP,3422,11
S12,MADHYA PRADESH,9,Rewa,GEN,3,2004,MD. SIDDIQUE ANSARI,M,GEN,SAP,2490,12
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,CHANDRAPRATAP SINGH,M,ST,BJP,210198,1
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,TILAKRAJ SINGH,M,ST,INC,160633,2
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,PATIRAJ,M,ST,SP,32922,3
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,DR. HARIKRISHNA PRASAD PANIKA,M,ST,BSP,17539,4
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,GURUPRASAD,M,ST,IND,13543,5
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,DALPRATAP SINGH,M,ST,GGP,9998,6
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,KHOOBCHAND MAJHI,M,ST,IND,7633,7
S12,MADHYA PRADESH,10,Sidhi,ST,3,2004,KALICHARAN,M,ST,SVSP,4743,8
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,DALPAT SINGH PARASTE,M,ST,BJP,210034,1
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,RAJESH NANDANI SINGH,F,ST,INC,180685,2
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,RAMLAL,M,ST,BSP,25764,3
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,THANESHWAR SINGH DHURVE,M,ST,GGP,24227,4
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,CHHOTELAL SINGH,M,ST,SP,18852,5
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,BHUPAL DAS KULDEEP,M,ST,CPI,17346,6
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,MANSINGH SEMALIYA,M,ST,AD,16869,7
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,BUDDHSEN SINGH,M,ST,CPM,9936,8
S12,MADHYA PRADESH,11,Shahdol,ST,3,2004,ANAND PRATAP SINGH,M,ST,LJNSP,5627,9
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,GAURI SHANKAR CHATURBHUJ BISEN,M,GEN,BJP,193982,1
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,KANKAR MUNJARE,M,GEN,JP,105893,2
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,HIRASAN UIKEY,F,ST,GGP,97197,3
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,PUSHPA BISEN,F,GEN,INC,85142,4
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,UDAYSINGH PANCHESHWAR,M,GEN,BSP,72391,5
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,DR. BHIKKHOO R. D. K. PRAGYASHEEL,M,SC,IND,16486,6
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,KISHOR SAMRITE,M,GEN,SP,15516,7
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,Govardhan S/o Kunwarlal Mohare,M,GEN,RLD,8905,8
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,SIDDHARTH GAJBHIYE ( ADHIVAKTA ),M,SC,RPI,7418,9
S12,MADHYA PRADESH,12,Balaghat,GEN,3,2004,DHANESHAWAR LILHARE,M,GEN,IND,6391,10
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,FAGGAN SINGH KULASTE,M,ST,BJP,238073,1
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,HEERA SINGH MARKAM,M,ST,GGP,173176,2
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,SAVITRI DHUMKETI,F,ST,INC,99898,3
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,INDER SINGH UIKEY,M,ST,BSP,22708,4
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,SHAMBHU LAL MARAVI,M,ST,IND,21239,5
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,BARATI LAL MASRAM,M,ST,IND,10677,6
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,MANOJ GOTHIYA,M,ST,SP,9467,7
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,KISHAN LAL KARYAM,M,ST,IND,6692,8
S12,MADHYA PRADESH,13,Mandla,ST,3,2004,CHAMBAL SINGH MARAVI,M,ST,IND,6339,9
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,RAKESH SINGH,M,GEN,BJP,311646,1
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,VISHWANATH DUBEY,M,GEN,INC,212115,2
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,BRAJ KISHORE KEWAT  ( MANJHI),M,GEN,BSP,16946,3
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,SWAMI SURESH VERMA,M,GEN,IND,6857,4
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,RAJESH  DIXIT,M,GEN,SP,5528,5
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,SHAIL BHARTI,F,GEN,IND,4595,6
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,AD. SUNIL SHUKLA,M,GEN,GGP,3683,7
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,BHAI RAKESH ( PRAMUKH DHAI AKSHAR)  SONKAR,M,SC,IND,2858,8
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,RIYAZ KHAN,M,GEN,IND,2718,9
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,ADVOCATE PREM PRAKASH AMBEDKAR,M,SC,IND,1324,10
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,GURUCHARAN SINGH BEDI ( TEETU BHAI ),M,GEN,IND,1073,11
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,PRAVEEN,M,GEN,IND,864,12
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,PT. SURAJ PRASAD MISHR ( RTD. SHI.),M,GEN,SVSP,640,13
S12,MADHYA PRADESH,14,Jabalpur,GEN,3,2004,ARVIND  MAHOBIYA,M,GEN,IND,548,14
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,NEETA PATERIYA,F,GEN,BJP,268195,1
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,KALYANI PANDEY,F,GEN,INC,173394,2
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,RAJESHWARI UIKEY,F,ST,GGP,103031,3
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,DR. L. K. DESHBHARTAR,M,SC,BSP,15820,4
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,DEVENDRA DAHERIYA ADVOCATE,M,SC,IND,14616,5
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,"AHMAD SHAEED QURESHI  "" ADVOCATE """,M,GEN,IND,7499,6
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,HARI PRASAD SANODIYA,M,GEN,RLD,6623,7
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,SAWITRI RAO,F,GEN,SP,6305,8
S12,MADHYA PRADESH,15,Seoni,GEN,3,2004,GANPAT JHARIYA,M,SC,RPI(A),4070,9
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,KAMALNATH,M,GEN,INC,308563,1
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,PRAHLAD SINGH PATEL,M,GEN,BJP,244855,2
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,MAN MOHAN SHAH BATTI,M,ST,GGP,85330,3
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,DHANRAJ,M,SC,IND,23403,4
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,SUNIL YUVNATI,M,ST,IND,9234,5
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,NARESH IVANATI,M,ST,IND,8812,6
S12,MADHYA PRADESH,16,Chhindwara,GEN,3,2004,SACHIN SADSHIV,M,GEN,IND,8268,7
